,Junction,Vehicles,Year,Month,Day,DayOfWeek,Hour,Minute,Vehicles_Lag1,Vehicles_Lag3,Vehicles_Mean,Vehicles_Std
329,1,13,2015,11,14,5,17,0,18.0,14.0,15.666666666666666,2.5166114784235525
330,1,17,2015,11,14,5,18,0,13.0,16.0,16.0,2.6457513110645614
331,1,15,2015,11,14,5,19,0,17.0,18.0,15.0,1.9999999999999614
332,1,19,2015,11,14,5,20,0,15.0,13.0,17.0,1.9999999999999614
333,1,15,2015,11,14,5,21,0,19.0,17.0,16.333333333333332,2.309401076758469
334,1,19,2015,11,14,5,22,0,15.0,15.0,17.666666666666668,2.309401076758469
335,1,15,2015,11,14,5,23,0,19.0,19.0,16.333333333333332,2.309401076758469
336,1,15,2015,11,15,6,0,0,15.0,15.0,16.333333333333332,2.309401076758469
337,1,13,2015,11,15,6,1,0,15.0,19.0,14.333333333333334,1.1547005383791809
338,1,14,2015,11,15,6,2,0,13.0,15.0,14.0,0.9999999999999178
339,1,10,2015,11,15,6,3,0,14.0,15.0,12.333333333333334,2.08166599946609
340,1,8,2015,11,15,6,4,0,10.0,13.0,10.666666666666666,3.0550504633038624
341,1,9,2015,11,15,6,5,0,8.0,14.0,9.0,0.9999999999998996
342,1,9,2015,11,15,6,6,0,9.0,10.0,8.666666666666666,0.5773502691894503
343,1,9,2015,11,15,6,7,0,9.0,8.0,9.0,0.0
344,1,9,2015,11,15,6,8,0,9.0,9.0,9.0,0.0
345,1,16,2015,11,15,6,9,0,9.0,9.0,11.333333333333334,4.041451884327358
346,1,18,2015,11,15,6,10,0,16.0,9.0,14.333333333333334,4.725815626252592
347,1,18,2015,11,15,6,11,0,18.0,9.0,17.333333333333332,1.1547005383791953
348,1,17,2015,11,15,6,12,0,18.0,16.0,17.666666666666668,0.5773502691895149
349,1,18,2015,11,15,6,13,0,17.0,18.0,17.666666666666668,0.5773502691895149
350,1,14,2015,11,15,6,14,0,18.0,18.0,16.333333333333332,2.0816659994661015
351,1,15,2015,11,15,6,15,0,14.0,17.0,15.666666666666666,2.081665999466101
352,1,13,2015,11,15,6,16,0,15.0,18.0,14.0,0.9999999999999338
353,1,15,2015,11,15,6,17,0,13.0,14.0,14.333333333333334,1.1547005383791942
354,1,19,2015,11,15,6,18,0,15.0,15.0,15.666666666666666,3.055050463303872
355,1,18,2015,11,15,6,19,0,19.0,13.0,17.333333333333332,2.081665999466102
356,1,21,2015,11,15,6,20,0,18.0,15.0,19.333333333333332,1.5275252316519061
357,1,17,2015,11,15,6,21,0,21.0,19.0,18.666666666666668,2.0816659994661033
358,1,17,2015,11,15,6,22,0,17.0,18.0,18.333333333333332,2.3094010767584763
359,1,15,2015,11,15,6,23,0,17.0,21.0,16.333333333333332,1.1547005383791964
360,1,17,2015,11,16,0,0,0,15.0,17.0,16.333333333333332,1.1547005383791964
361,1,14,2015,11,16,0,1,0,17.0,17.0,15.333333333333334,1.527525231651904
362,1,13,2015,11,16,0,2,0,14.0,15.0,14.666666666666666,2.081665999466101
363,1,15,2015,11,16,0,3,0,13.0,17.0,14.0,0.9999999999999334
364,1,12,2015,11,16,0,4,0,15.0,14.0,13.333333333333334,1.5275252316519032
365,1,12,2015,11,16,0,5,0,12.0,13.0,13.0,1.732050807568839
366,1,13,2015,11,16,0,6,0,12.0,15.0,12.333333333333334,0.5773502691895105
367,1,14,2015,11,16,0,7,0,13.0,12.0,13.0,0.9999999999999334
368,1,13,2015,11,16,0,8,0,14.0,12.0,13.333333333333334,0.5773502691895105
369,1,16,2015,11,16,0,9,0,13.0,13.0,14.333333333333334,1.5275252316519028
370,1,26,2015,11,16,0,10,0,16.0,14.0,18.333333333333332,6.806859285554037
371,1,21,2015,11,16,0,11,0,26.0,13.0,21.0,4.999999999999988
372,1,26,2015,11,16,0,12,0,21.0,16.0,24.333333333333332,2.8867513459481082
373,1,24,2015,11,16,0,13,0,26.0,26.0,23.666666666666668,2.516611478423559
374,1,26,2015,11,16,0,14,0,24.0,21.0,25.333333333333332,1.1547005383791986
375,1,22,2015,11,16,0,15,0,26.0,26.0,24.0,1.9999999999999694
376,1,24,2015,11,16,0,16,0,22.0,24.0,24.0,1.9999999999999694
377,1,26,2015,11,16,0,17,0,24.0,26.0,24.0,1.9999999999999694
378,1,23,2015,11,16,0,18,0,26.0,22.0,24.333333333333332,1.5275252316519061
379,1,29,2015,11,16,0,19,0,23.0,24.0,26.0,2.999999999999979
380,1,31,2015,11,16,0,20,0,29.0,26.0,27.666666666666668,4.16333199893225
381,1,27,2015,11,16,0,21,0,31.0,23.0,29.0,1.999999999999968
382,1,27,2015,11,16,0,22,0,27.0,29.0,28.333333333333332,2.309401076758475
383,1,26,2015,11,16,0,23,0,27.0,31.0,26.666666666666668,0.5773502691895125
384,1,23,2015,11,17,1,0,0,26.0,27.0,25.333333333333332,2.081665999466101
385,1,21,2015,11,17,1,1,0,23.0,27.0,23.333333333333332,2.516611478423556
386,1,19,2015,11,17,1,2,0,21.0,26.0,21.0,1.9999999999999654
387,1,16,2015,11,17,1,3,0,19.0,23.0,18.666666666666668,2.516611478423556
388,1,11,2015,11,17,1,4,0,16.0,21.0,15.333333333333334,4.041451884327364
389,1,11,2015,11,17,1,5,0,11.0,19.0,12.666666666666666,2.886751345948106
390,1,15,2015,11,17,1,6,0,11.0,16.0,12.333333333333334,2.3094010767584736
391,1,12,2015,11,17,1,7,0,15.0,11.0,12.666666666666666,2.0816659994660998
392,1,12,2015,11,17,1,8,0,12.0,11.0,13.0,1.732050807568838
393,1,18,2015,11,17,1,9,0,12.0,15.0,14.0,3.464101615137735
394,1,31,2015,11,17,1,10,0,18.0,12.0,20.333333333333332,9.712534856222304
395,1,42,2015,11,17,1,11,0,31.0,12.0,30.333333333333332,12.013880860626728
396,1,37,2015,11,17,1,12,0,42.0,18.0,36.666666666666664,5.5075705472860905
397,1,30,2015,11,17,1,13,0,37.0,31.0,36.333333333333336,6.027713773341699
398,1,33,2015,11,17,1,14,0,30.0,42.0,33.333333333333336,3.5118845842842332
399,1,28,2015,11,17,1,15,0,33.0,37.0,30.333333333333332,2.5166114784235694
400,1,29,2015,11,17,1,16,0,28.0,30.0,30.0,2.645751311064578
401,1,28,2015,11,17,1,17,0,29.0,33.0,28.333333333333332,0.5773502691895865
402,1,28,2015,11,17,1,18,0,28.0,28.0,28.333333333333332,0.5773502691895865
403,1,31,2015,11,17,1,19,0,28.0,29.0,29.0,1.732050807568862
404,1,28,2015,11,17,1,20,0,31.0,28.0,29.0,1.732050807568862
405,1,26,2015,11,17,1,21,0,28.0,28.0,28.333333333333332,2.516611478423575
406,1,26,2015,11,17,1,22,0,26.0,31.0,26.666666666666668,1.1547005383792455
407,1,27,2015,11,17,1,23,0,26.0,28.0,26.333333333333332,0.5773502691896173
408,1,24,2015,11,18,2,0,0,27.0,26.0,25.666666666666668,1.5275252316519465
409,1,23,2015,11,18,2,1,0,24.0,26.0,24.666666666666668,2.0816659994661357
410,1,20,2015,11,18,2,2,0,23.0,27.0,22.333333333333332,2.081665999466144
411,1,19,2015,11,18,2,3,0,20.0,24.0,20.666666666666668,2.08166599946615
412,1,20,2015,11,18,2,4,0,19.0,23.0,19.666666666666668,0.5773502691897007
413,1,16,2015,11,18,2,5,0,20.0,20.0,18.333333333333332,2.0816659994661584
414,1,19,2015,11,18,2,6,0,16.0,19.0,18.333333333333332,2.0816659994661584
415,1,16,2015,11,18,2,7,0,19.0,20.0,17.0,1.7320508075689138
416,1,17,2015,11,18,2,8,0,16.0,16.0,17.333333333333332,1.527525231651987
417,1,19,2015,11,18,2,9,0,17.0,19.0,17.333333333333332,1.527525231651987
418,1,30,2015,11,18,2,10,0,19.0,16.0,22.0,7.000000000000004
419,1,44,2015,11,18,2,11,0,30.0,17.0,31.0,12.529964086141666
420,1,35,2015,11,18,2,12,0,44.0,19.0,36.333333333333336,7.09459888459758
421,1,34,2015,11,18,2,13,0,35.0,30.0,37.666666666666664,5.50757054728609
422,1,31,2015,11,18,2,14,0,34.0,44.0,33.333333333333336,2.0816659994660998
423,1,31,2015,11,18,2,15,0,31.0,35.0,32.0,1.7320508075688383
424,1,28,2015,11,18,2,16,0,31.0,34.0,30.0,1.7320508075688383
425,1,34,2015,11,18,2,17,0,28.0,31.0,31.0,2.9999999999999774
426,1,37,2015,11,18,2,18,0,34.0,31.0,33.0,4.582575694955826
427,1,37,2015,11,18,2,19,0,37.0,28.0,36.0,1.7320508075688383
428,1,34,2015,11,18,2,20,0,37.0,34.0,36.0,1.7320508075688383
429,1,31,2015,11,18,2,21,0,34.0,37.0,34.0,2.9999999999999774
430,1,29,2015,11,18,2,22,0,31.0,37.0,31.333333333333332,2.516611478423556
431,1,28,2015,11,18,2,23,0,29.0,34.0,29.333333333333332,1.5275252316519006
432,1,32,2015,11,19,3,0,0,28.0,31.0,29.666666666666668,2.081665999466098
433,1,23,2015,11,19,3,1,0,32.0,29.0,27.666666666666668,4.509249752822878
434,1,20,2015,11,19,3,2,0,23.0,28.0,25.0,6.244997998398387
435,1,16,2015,11,19,3,3,0,20.0,32.0,19.666666666666668,3.5118845842842266
436,1,18,2015,11,19,3,4,0,16.0,23.0,18.0,1.9999999999999658
437,1,17,2015,11,19,3,5,0,18.0,20.0,17.0,0.9999999999999316
438,1,16,2015,11,19,3,6,0,17.0,16.0,17.0,0.9999999999999316
439,1,17,2015,11,19,3,7,0,16.0,18.0,16.666666666666668,0.577350269189507
440,1,18,2015,11,19,3,8,0,17.0,17.0,17.0,0.9999999999999316
441,1,25,2015,11,19,3,9,0,18.0,16.0,20.0,4.358898943540658
442,1,31,2015,11,19,3,10,0,25.0,17.0,24.666666666666668,6.506407098647701
443,1,32,2015,11,19,3,11,0,31.0,18.0,29.333333333333332,3.785938897200163
444,1,31,2015,11,19,3,12,0,32.0,25.0,31.333333333333332,0.5773502691895024
445,1,29,2015,11,19,3,13,0,31.0,31.0,30.666666666666668,1.5275252316519006
446,1,31,2015,11,19,3,14,0,29.0,32.0,30.333333333333332,1.1547005383791915
447,1,31,2015,11,19,3,15,0,31.0,31.0,30.333333333333332,1.1547005383791915
448,1,30,2015,11,19,3,16,0,31.0,29.0,30.666666666666668,0.577350269189507
449,1,28,2015,11,19,3,17,0,30.0,31.0,29.666666666666668,1.5275252316519023
450,1,29,2015,11,19,3,18,0,28.0,31.0,29.0,0.9999999999999329
451,1,36,2015,11,19,3,19,0,29.0,30.0,31.0,4.358898943540658
452,1,29,2015,11,19,3,20,0,36.0,28.0,31.333333333333332,4.041451884327364
453,1,28,2015,11,19,3,21,0,29.0,29.0,31.0,4.358898943540658
454,1,30,2015,11,19,3,22,0,28.0,36.0,29.0,0.9999999999999325
455,1,29,2015,11,19,3,23,0,30.0,29.0,29.0,0.9999999999999325
456,1,24,2015,11,20,4,0,0,29.0,28.0,27.666666666666668,3.2145502536642976
457,1,20,2015,11,20,4,1,0,24.0,30.0,24.333333333333332,4.509249752822879
458,1,15,2015,11,20,4,2,0,20.0,29.0,19.666666666666668,4.509249752822879
459,1,14,2015,11,20,4,3,0,15.0,24.0,16.333333333333332,3.2145502536642976
460,1,13,2015,11,20,4,4,0,14.0,20.0,14.0,0.9999999999999296
461,1,8,2015,11,20,4,5,0,13.0,15.0,11.666666666666666,3.214550253664294
462,1,12,2015,11,20,4,6,0,8.0,14.0,11.0,2.6457513110645596
463,1,14,2015,11,20,4,7,0,12.0,13.0,11.333333333333334,3.0550504633038673
464,1,15,2015,11,20,4,8,0,14.0,8.0,13.666666666666666,1.5275252316519006
465,1,20,2015,11,20,4,9,0,15.0,12.0,16.333333333333332,3.214550253664299
466,1,26,2015,11,20,4,10,0,20.0,14.0,20.333333333333332,5.507570547286091
467,1,26,2015,11,20,4,11,0,26.0,15.0,24.0,3.4641016151377384
468,1,26,2015,11,20,4,12,0,26.0,20.0,26.0,0.0
469,1,21,2015,11,20,4,13,0,26.0,26.0,24.333333333333332,2.8867513459481087
470,1,26,2015,11,20,4,14,0,21.0,26.0,24.333333333333332,2.8867513459481087
471,1,29,2015,11,20,4,15,0,26.0,26.0,25.333333333333332,4.041451884327366
472,1,20,2015,11,20,4,16,0,29.0,21.0,25.0,4.582575694955828
473,1,22,2015,11,20,4,17,0,20.0,26.0,23.666666666666668,4.725815626252597
474,1,25,2015,11,20,4,18,0,22.0,29.0,22.333333333333332,2.516611478423563
475,1,27,2015,11,20,4,19,0,25.0,20.0,24.666666666666668,2.516611478423563
476,1,26,2015,11,20,4,20,0,27.0,22.0,26.0,0.9999999999999485
477,1,24,2015,11,20,4,21,0,26.0,25.0,25.666666666666668,1.5275252316519135
478,1,25,2015,11,20,4,22,0,24.0,27.0,25.0,0.9999999999999498
479,1,21,2015,11,20,4,23,0,25.0,26.0,23.333333333333332,2.081665999466108
480,1,17,2015,11,21,5,0,0,21.0,24.0,21.0,3.999999999999987
481,1,16,2015,11,21,5,1,0,17.0,25.0,18.0,2.645751311064571
482,1,15,2015,11,21,5,2,0,16.0,21.0,16.0,0.9999999999999485
483,1,15,2015,11,21,5,3,0,15.0,17.0,15.333333333333334,0.5773502691895367
484,1,15,2015,11,21,5,4,0,15.0,16.0,15.0,0.0
485,1,8,2015,11,21,5,5,0,15.0,15.0,12.666666666666666,4.041451884327367
486,1,12,2015,11,21,5,6,0,8.0,15.0,11.666666666666666,3.5118845842842314
487,1,13,2015,11,21,5,7,0,12.0,15.0,11.0,2.6457513110645703
488,1,12,2015,11,21,5,8,0,13.0,8.0,12.333333333333334,0.5773502691895336
489,1,16,2015,11,21,5,9,0,12.0,12.0,13.666666666666666,2.0816659994661073
490,1,18,2015,11,21,5,10,0,16.0,13.0,15.333333333333334,3.0550504633038758
491,1,17,2015,11,21,5,11,0,18.0,12.0,17.0,0.9999999999999449
492,1,18,2015,11,21,5,12,0,17.0,16.0,17.666666666666668,0.5773502691895301
493,1,15,2015,11,21,5,13,0,18.0,18.0,16.666666666666668,1.527525231651911
494,1,21,2015,11,21,5,14,0,15.0,17.0,18.0,2.999999999999982
495,1,18,2015,11,21,5,15,0,21.0,18.0,18.0,2.999999999999982
496,1,17,2015,11,21,5,16,0,18.0,15.0,18.666666666666668,2.081665999466107
497,1,17,2015,11,21,5,17,0,17.0,21.0,17.333333333333332,0.5773502691895347
498,1,19,2015,11,21,5,18,0,17.0,18.0,17.666666666666668,1.1547005383792053
499,1,22,2015,11,21,5,19,0,19.0,17.0,19.333333333333332,2.5166114784235623
500,1,18,2015,11,21,5,20,0,22.0,17.0,19.666666666666668,2.081665999466108
501,1,17,2015,11,21,5,21,0,18.0,19.0,19.0,2.645751311064571
502,1,22,2015,11,21,5,22,0,17.0,22.0,19.0,2.645751311064571
503,1,17,2015,11,21,5,23,0,22.0,18.0,18.666666666666668,2.8867513459481113
504,1,15,2015,11,22,6,0,0,17.0,17.0,18.0,3.605551275463975
505,1,15,2015,11,22,6,1,0,15.0,22.0,15.666666666666666,1.1547005383792068
506,1,11,2015,11,22,6,2,0,15.0,17.0,13.666666666666666,2.3094010767584803
507,1,12,2015,11,22,6,3,0,11.0,15.0,12.666666666666666,2.0816659994661073
508,1,11,2015,11,22,6,4,0,12.0,15.0,11.333333333333334,0.5773502691895336
509,1,8,2015,11,22,6,5,0,11.0,11.0,10.333333333333334,2.0816659994661073
510,1,11,2015,11,22,6,6,0,8.0,12.0,10.0,1.732050807568847
511,1,9,2015,11,22,6,7,0,11.0,11.0,9.333333333333334,1.5275252316519123
512,1,8,2015,11,22,6,8,0,9.0,8.0,9.333333333333334,1.5275252316519123
513,1,15,2015,11,22,6,9,0,8.0,11.0,10.666666666666666,3.785938897200169
514,1,18,2015,11,22,6,10,0,15.0,9.0,13.666666666666666,5.131601439446874
515,1,18,2015,11,22,6,11,0,18.0,8.0,17.0,1.7320508075688497
516,1,20,2015,11,22,6,12,0,18.0,15.0,18.666666666666668,1.1547005383792095
517,1,20,2015,11,22,6,13,0,20.0,18.0,19.333333333333332,1.1547005383792095
518,1,20,2015,11,22,6,14,0,20.0,18.0,20.0,0.0
519,1,15,2015,11,22,6,15,0,20.0,20.0,18.333333333333332,2.886751345948112
520,1,16,2015,11,22,6,16,0,15.0,20.0,17.0,2.6457513110645716
521,1,16,2015,11,22,6,17,0,16.0,20.0,15.666666666666666,0.577350269189539
522,1,21,2015,11,22,6,18,0,16.0,15.0,17.666666666666668,2.886751345948111
523,1,27,2015,11,22,6,19,0,21.0,16.0,21.333333333333332,5.507570547286093
524,1,26,2015,11,22,6,20,0,27.0,16.0,24.666666666666668,3.214550253664304
525,1,24,2015,11,22,6,21,0,26.0,21.0,25.666666666666668,1.5275252316519157
526,1,20,2015,11,22,6,22,0,24.0,27.0,23.333333333333332,3.0550504633038775
527,1,20,2015,11,22,6,23,0,20.0,26.0,21.333333333333332,2.309401076758481
528,1,21,2015,11,23,0,0,0,20.0,24.0,20.333333333333332,0.577350269189537
529,1,14,2015,11,23,0,1,0,21.0,20.0,18.333333333333332,3.785938897200168
530,1,16,2015,11,23,0,2,0,14.0,20.0,17.0,3.605551275463974
531,1,14,2015,11,23,0,3,0,16.0,21.0,14.666666666666666,1.1547005383792037
532,1,11,2015,11,23,0,4,0,14.0,14.0,13.666666666666666,2.516611478423561
533,1,11,2015,11,23,0,5,0,11.0,16.0,12.0,1.732050807568845
534,1,9,2015,11,23,0,6,0,11.0,14.0,10.333333333333334,1.1547005383792033
535,1,12,2015,11,23,0,7,0,9.0,11.0,10.666666666666666,1.5275252316519106
536,1,16,2015,11,23,0,8,0,12.0,11.0,12.333333333333334,3.5118845842842306
537,1,26,2015,11,23,0,9,0,16.0,9.0,18.0,7.211102550927971
538,1,33,2015,11,23,0,10,0,26.0,12.0,25.0,8.544003745317525
539,1,35,2015,11,23,0,11,0,33.0,16.0,31.333333333333332,4.725815626252596
540,1,33,2015,11,23,0,12,0,35.0,26.0,33.666666666666664,1.1547005383792048
541,1,32,2015,11,23,0,13,0,33.0,33.0,33.333333333333336,1.5275252316519126
542,1,28,2015,11,23,0,14,0,32.0,35.0,31.0,2.6457513110645716
543,1,33,2015,11,23,0,15,0,28.0,33.0,31.0,2.6457513110645716
544,1,27,2015,11,23,0,16,0,33.0,32.0,29.333333333333332,3.214550253664302
545,1,24,2015,11,23,0,17,0,27.0,28.0,28.0,4.582575694955829
546,1,27,2015,11,23,0,18,0,24.0,33.0,26.0,1.7320508075688477
547,1,29,2015,11,23,0,19,0,27.0,27.0,26.666666666666668,2.5166114784235623
548,1,26,2015,11,23,0,20,0,29.0,24.0,27.333333333333332,1.527525231651911
549,1,27,2015,11,23,0,21,0,26.0,27.0,27.333333333333332,1.527525231651911
550,1,28,2015,11,23,0,22,0,27.0,29.0,27.0,0.9999999999999449
551,1,26,2015,11,23,0,23,0,28.0,26.0,27.0,0.9999999999999449
552,1,23,2015,11,24,1,0,0,26.0,27.0,25.666666666666668,2.516611478423562
553,1,19,2015,11,24,1,1,0,23.0,28.0,22.666666666666668,3.5118845842842314
554,1,18,2015,11,24,1,2,0,19.0,26.0,20.0,2.6457513110645716
555,1,13,2015,11,24,1,3,0,18.0,23.0,16.666666666666668,3.214550253664303
556,1,12,2015,11,24,1,4,0,13.0,19.0,14.333333333333334,3.2145502536643042
557,1,13,2015,11,24,1,5,0,12.0,18.0,12.666666666666666,0.5773502691895475
558,1,16,2015,11,24,1,6,0,13.0,13.0,13.666666666666666,2.0816659994661113
559,1,17,2015,11,24,1,7,0,16.0,12.0,15.333333333333334,2.0816659994661113
560,1,23,2015,11,24,1,8,0,17.0,13.0,18.666666666666668,3.78593889720017
561,1,26,2015,11,24,1,9,0,23.0,16.0,22.0,4.582575694955829
562,1,29,2015,11,24,1,10,0,26.0,17.0,26.0,2.9999999999999836
563,1,28,2015,11,24,1,11,0,29.0,23.0,27.666666666666668,1.5275252316519141
564,1,31,2015,11,24,1,12,0,28.0,26.0,29.333333333333332,1.5275252316519141
565,1,23,2015,11,24,1,13,0,31.0,29.0,27.333333333333332,4.041451884327367
566,1,28,2015,11,24,1,14,0,23.0,28.0,27.333333333333332,4.041451884327367
567,1,25,2015,11,24,1,15,0,28.0,31.0,25.333333333333332,2.516611478423562
568,1,24,2015,11,24,1,16,0,25.0,23.0,25.666666666666668,2.0816659994661078
569,1,27,2015,11,24,1,17,0,24.0,28.0,25.333333333333332,1.5275252316519141
570,1,28,2015,11,24,1,18,0,27.0,25.0,26.333333333333332,2.081665999466109
571,1,24,2015,11,24,1,19,0,28.0,24.0,26.333333333333332,2.081665999466109
572,1,29,2015,11,24,1,20,0,24.0,27.0,27.0,2.645751311064572
573,1,26,2015,11,24,1,21,0,29.0,28.0,26.333333333333332,2.5166114784235636
574,1,25,2015,11,24,1,22,0,26.0,24.0,26.666666666666668,2.08166599946611
575,1,23,2015,11,24,1,23,0,25.0,29.0,24.666666666666668,1.5275252316519166
576,1,21,2015,11,25,2,0,0,23.0,26.0,23.0,1.9999999999999774
577,1,16,2015,11,25,2,1,0,21.0,25.0,20.0,3.6055512754639767
578,1,16,2015,11,25,2,2,0,16.0,23.0,17.666666666666668,2.886751345948113
579,1,15,2015,11,25,2,3,0,16.0,21.0,15.666666666666666,0.5773502691895501
580,1,11,2015,11,25,2,4,0,15.0,16.0,14.0,2.6457513110645743
581,1,9,2015,11,25,2,5,0,11.0,16.0,11.666666666666666,3.055050463303879
582,1,10,2015,11,25,2,6,0,9.0,15.0,10.0,0.9999999999999547
583,1,14,2015,11,25,2,7,0,10.0,11.0,11.0,2.6457513110645734
584,1,17,2015,11,25,2,8,0,14.0,9.0,13.666666666666666,3.5118845842842337
585,1,21,2015,11,25,2,9,0,17.0,10.0,17.333333333333332,3.511884584284234
586,1,28,2015,11,25,2,10,0,21.0,14.0,22.0,5.567764362830014
587,1,30,2015,11,25,2,11,0,28.0,17.0,26.333333333333332,4.7258156262526
588,1,29,2015,11,25,2,12,0,30.0,21.0,29.0,0.9999999999999627
589,1,26,2015,11,25,2,13,0,29.0,28.0,28.333333333333332,2.0816659994661144
590,1,26,2015,11,25,2,14,0,26.0,30.0,27.0,1.7320508075688548
591,1,27,2015,11,25,2,15,0,26.0,29.0,26.333333333333332,0.5773502691895586
592,1,26,2015,11,25,2,16,0,27.0,26.0,26.333333333333332,0.5773502691895586
593,1,23,2015,11,25,2,17,0,26.0,26.0,25.333333333333332,2.0816659994661135
594,1,28,2015,11,25,2,18,0,23.0,27.0,25.666666666666668,2.5166114784235667
595,1,31,2015,11,25,2,19,0,28.0,26.0,27.333333333333332,4.041451884327371
596,1,26,2015,11,25,2,20,0,31.0,23.0,28.333333333333332,2.516611478423568
597,1,24,2015,11,25,2,21,0,26.0,28.0,27.0,3.605551275463979
598,1,24,2015,11,25,2,22,0,24.0,31.0,24.666666666666668,1.1547005383792186
599,1,21,2015,11,25,2,23,0,24.0,26.0,23.0,1.7320508075688557
600,1,22,2015,11,26,3,0,0,21.0,24.0,22.333333333333332,1.527525231651922
601,1,16,2015,11,26,3,1,0,22.0,24.0,19.666666666666668,3.214550253664307
602,1,13,2015,11,26,3,2,0,16.0,21.0,17.0,4.582575694955832
603,1,11,2015,11,26,3,3,0,13.0,22.0,13.333333333333334,2.5166114784235694
604,1,13,2015,11,26,3,4,0,11.0,16.0,12.333333333333334,1.1547005383792215
605,1,12,2015,11,26,3,5,0,13.0,13.0,12.0,0.9999999999999654
606,1,11,2015,11,26,3,6,0,12.0,11.0,12.0,0.9999999999999654
607,1,13,2015,11,26,3,7,0,11.0,13.0,12.0,0.9999999999999654
608,1,11,2015,11,26,3,8,0,13.0,12.0,11.666666666666666,1.1547005383792215
609,1,21,2015,11,26,3,9,0,11.0,11.0,15.0,5.291502622129174
610,1,32,2015,11,26,3,10,0,21.0,13.0,21.333333333333332,10.503967504392484
611,1,33,2015,11,26,3,11,0,32.0,11.0,28.666666666666668,6.658328118479388
612,1,26,2015,11,26,3,12,0,33.0,21.0,30.333333333333332,3.785938897200172
613,1,25,2015,11,26,3,13,0,26.0,32.0,28.0,4.358898943540664
614,1,30,2015,11,26,3,14,0,25.0,33.0,27.0,2.6457513110645756
615,1,30,2015,11,26,3,15,0,30.0,26.0,28.333333333333332,2.8867513459481158
616,1,28,2015,11,26,3,16,0,30.0,25.0,29.333333333333332,1.1547005383792195
617,1,25,2015,11,26,3,17,0,28.0,30.0,27.666666666666668,2.516611478423569
618,1,24,2015,11,26,3,18,0,25.0,30.0,25.666666666666668,2.081665999466116
619,1,29,2015,11,26,3,19,0,24.0,28.0,26.0,2.645751311064578
620,1,31,2015,11,26,3,20,0,29.0,25.0,28.0,3.60555127546398
621,1,26,2015,11,26,3,21,0,31.0,24.0,28.666666666666668,2.5166114784235702
622,1,28,2015,11,26,3,22,0,26.0,29.0,28.333333333333332,2.5166114784235702
623,1,21,2015,11,26,3,23,0,28.0,31.0,25.0,3.60555127546398
624,1,20,2015,11,27,4,0,0,21.0,26.0,23.0,4.358898943540666
625,1,19,2015,11,27,4,1,0,20.0,28.0,20.0,0.9999999999999662
626,1,14,2015,11,27,4,2,0,19.0,21.0,17.666666666666668,3.2145502536643082
627,1,11,2015,11,27,4,3,0,14.0,20.0,14.666666666666666,4.041451884327373
628,1,9,2015,11,27,4,4,0,11.0,19.0,11.333333333333334,2.51661147842357
629,1,11,2015,11,27,4,5,0,9.0,14.0,10.333333333333334,1.154700538379223
630,1,10,2015,11,27,4,6,0,11.0,11.0,10.0,0.9999999999999671
631,1,9,2015,11,27,4,7,0,10.0,9.0,10.0,0.9999999999999671
632,1,16,2015,11,27,4,8,0,9.0,11.0,11.666666666666666,3.785938897200174
633,1,21,2015,11,27,4,9,0,16.0,10.0,15.333333333333334,6.027713773341703
634,1,33,2015,11,27,4,10,0,21.0,9.0,23.333333333333332,8.736894948054102
635,1,29,2015,11,27,4,11,0,33.0,16.0,27.666666666666668,6.110100926607783
636,1,28,2015,11,27,4,12,0,29.0,21.0,30.0,2.64575131106458
637,1,26,2015,11,27,4,13,0,28.0,33.0,27.666666666666668,1.5275252316519286
638,1,27,2015,11,27,4,14,0,26.0,29.0,27.0,0.9999999999999729
639,1,29,2015,11,27,4,15,0,27.0,28.0,27.333333333333332,1.5275252316519294
640,1,26,2015,11,27,4,16,0,29.0,26.0,27.333333333333332,1.5275252316519294
641,1,27,2015,11,27,4,17,0,26.0,27.0,27.333333333333332,1.5275252316519294
642,1,27,2015,11,27,4,18,0,27.0,29.0,26.666666666666668,0.5773502691895785
643,1,30,2015,11,27,4,19,0,27.0,26.0,28.0,1.7320508075688614
644,1,24,2015,11,27,4,20,0,30.0,27.0,27.0,2.9999999999999907
645,1,24,2015,11,27,4,21,0,24.0,27.0,26.0,3.464101615137747
646,1,24,2015,11,27,4,22,0,24.0,30.0,24.0,0.0
647,1,23,2015,11,27,4,23,0,24.0,24.0,23.666666666666668,0.5773502691895785
648,1,21,2015,11,28,5,0,0,23.0,24.0,22.666666666666668,1.5275252316519294
649,1,13,2015,11,28,5,1,0,21.0,24.0,19.0,5.291502622129176
650,1,16,2015,11,28,5,2,0,13.0,23.0,16.666666666666668,4.041451884327374
651,1,11,2015,11,28,5,3,0,16.0,21.0,13.333333333333334,2.516611478423576
652,1,10,2015,11,28,5,4,0,11.0,13.0,12.333333333333334,3.2145502536643127
653,1,8,2015,11,28,5,5,0,10.0,16.0,9.666666666666666,1.5275252316519354
654,1,11,2015,11,28,5,6,0,8.0,11.0,9.666666666666666,1.5275252316519354
655,1,10,2015,11,28,5,7,0,11.0,10.0,9.666666666666666,1.5275252316519354
656,1,16,2015,11,28,5,8,0,10.0,8.0,12.333333333333334,3.2145502536643127
657,1,19,2015,11,28,5,9,0,16.0,11.0,15.0,4.582575694955836
658,1,21,2015,11,28,5,10,0,19.0,10.0,18.666666666666668,2.5166114784235756
